,RPT_DT,ADDR_PCT_CD,BORO_NM,KY_CD,LAW_CAT_CD,OFNS_DESC,PD_DESC,Lat_Lng
45892,11/23/2018,94.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.72192393, -73.94897859999999]"
45894,11/23/2018,44.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.83797822, -73.90714867]"
45897,11/23/2018,61.0,BROOKLYN,106,FELONY,FELONY ASSAULT,STRANGULATION 1ST,"[40.59613434, -73.9396189]"
45902,11/23/2018,28.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.81111301, -73.95234931]"
45931,11/23/2018,20.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.77391474, -73.98878015]"
45975,11/23/2018,71.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.66457904, -73.93569288]"
46005,11/23/2018,79.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.69716921, -73.94374677]"
46021,11/23/2018,75.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.65682419, -73.89682992]"
46025,11/23/2018,28.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.80465252, -73.95379879]"
46039,11/23/2018,108.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.74363264, -73.89955368]"
46048,11/23/2018,94.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.72655783, -73.9446528]"
46119,11/23/2018,40.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.80985488, -73.92465751]"
46135,11/23/2018,47.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.88358821, -73.8271875]"
46146,11/23/2018,49.0,BRONX,106,FELONY,FELONY ASSAULT,ASSAULT OTHER PUBLIC SERVICE EMPLOYEE,"[40.84304926, -73.83878239]"
46152,11/23/2018,67.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.63780447, -73.9423772]"
46158,11/23/2018,110.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.74561704, -73.87433513]"
46195,11/23/2018,75.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.66692937, -73.89561033]"
46202,11/22/2018,60.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.57801951, -73.98286967]"
46205,11/22/2018,81.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.68751266, -73.91983779]"
46206,11/22/2018,34.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.8495049, -73.9287585]"
46208,11/22/2018,110.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.74632882, -73.88852423]"
46212,11/22/2018,120.0,STATEN ISLAND,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.63767766, -74.11638471]"
46213,11/22/2018,101.0,QUEENS,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.610035499999995, -73.75358735]"
46214,11/22/2018,61.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.58935579, -73.94175651]"
46215,11/22/2018,102.0,QUEENS,106,FELONY,FELONY ASSAULT,STRANGULATION 1ST,"[40.68606884, -73.84877834]"
46216,11/22/2018,24.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.79465929, -73.97178778]"
46222,11/22/2018,41.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.8118527, -73.90225765]"
46223,11/22/2018,34.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.85016396, -73.93392666]"
46225,11/22/2018,109.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.75505207, -73.83226015]"
46227,11/22/2018,101.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.610035499999995, -73.75358735]"
46228,11/22/2018,81.0,BROOKLYN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.69684705, -73.93650924]"
46231,11/22/2018,77.0,BROOKLYN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.67275684, -73.937711]"
46232,11/22/2018,40.0,BRONX,106,FELONY,FELONY ASSAULT,STRANGULATION 1ST,"[40.81269914, -73.92161974]"
46237,11/22/2018,67.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.63978779, -73.95179425]"
46247,11/22/2018,115.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.75750764, -73.87719313]"
46250,11/22/2018,43.0,BRONX,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.82862943, -73.86751519]"
46252,11/22/2018,44.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.83857196, -73.91542744]"
46256,11/22/2018,68.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.63092159, -74.02354522]"
46260,11/22/2018,32.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.8313939, -73.93571595]"
46262,11/22/2018,40.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.81326462, -73.93027845]"
46263,11/22/2018,48.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.85345024, -73.89153655]"
46264,11/22/2018,43.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.83025351, -73.87669752]"
46269,11/22/2018,30.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.82139272, -73.95414124]"
46270,11/22/2018,5.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.71078322, -73.99663247]"
46272,11/22/2018,75.0,BROOKLYN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.6616082, -73.89073472]"
46274,11/22/2018,61.0,BROOKLYN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.60541397, -73.95669529]"
46280,11/22/2018,67.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.64672453, -73.95340724]"
46282,11/22/2018,102.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.69518117, -73.84441942]"
46283,11/22/2018,102.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.69518117, -73.84441942]"
46292,11/22/2018,111.0,QUEENS,106,FELONY,FELONY ASSAULT,STRANGULATION 1ST,"[40.77671276, -73.74377072]"
46294,11/22/2018,83.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.70483107, -73.92224789]"
46296,11/22/2018,101.0,QUEENS,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.60977657, -73.75061339]"
46301,11/22/2018,48.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.84361794, -73.8850867]"
46304,11/22/2018,42.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.83135876, -73.89227359]"
46307,11/22/2018,40.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.81882243, -73.90330238]"
46312,11/22/2018,40.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.81269914, -73.92161974]"
46313,11/22/2018,110.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.74602538, -73.87886359]"
46317,11/22/2018,44.0,BRONX,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.83867755, -73.90644659]"
46324,11/22/2018,30.0,MANHATTAN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.82960972, -73.94620761]"
46325,11/22/2018,30.0,MANHATTAN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.82960972, -73.94620761]"
46326,11/22/2018,79.0,BROOKLYN,106,FELONY,FELONY ASSAULT,STRANGULATION 1ST,"[40.69716921, -73.94374677]"
46327,11/22/2018,34.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.84883927, -73.93570271]"
46328,11/22/2018,34.0,MANHATTAN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.84883927, -73.93570271]"
46330,11/22/2018,18.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.7572938, -73.97811672]"
46331,11/22/2018,46.0,BRONX,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.85618332, -73.90314684]"
46332,11/22/2018,34.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.84883927, -73.93570271]"
46335,11/22/2018,52.0,BRONX,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.86262304, -73.90068269]"
46346,11/22/2018,13.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.73521132, -73.99169140000001]"
46351,11/22/2018,43.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.83896438, -73.86374690000001]"
46352,11/22/2018,114.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.77702619, -73.92208778]"
46353,11/22/2018,114.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.77702619, -73.92208778]"
46361,11/22/2018,105.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.70313848, -73.73134371]"
46362,11/22/2018,105.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.70313848, -73.73134371]"
46368,11/22/2018,71.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.66361214, -73.93439259]"
46371,11/22/2018,18.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.75943456, -73.97736881]"
46373,11/22/2018,71.0,BROOKLYN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.66361214, -73.93439259]"
46374,11/22/2018,71.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.66361214, -73.93439259]"
46375,11/22/2018,6.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.73757719, -74.00974436]"
46396,11/22/2018,113.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67713328, -73.79787482]"
46403,11/22/2018,42.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.83380991, -73.90828919]"
46420,11/22/2018,70.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.63935282, -73.95537251]"
46421,11/22/2018,103.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.71041434, -73.76767326]"
46422,11/22/2018,103.0,QUEENS,106,FELONY,FELONY ASSAULT,STRANGULATION 1ST,"[40.71041434, -73.76767326]"
46424,11/22/2018,50.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.88002453, -73.90081581]"
46433,11/22/2018,62.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.61056312, -74.00145289]"
46434,11/22/2018,73.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67576991, -73.91516161]"
46439,11/22/2018,122.0,STATEN ISLAND,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.58129921, -74.10228588]"
46445,11/22/2018,47.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.893816799999996, -73.85883475]"
46446,11/22/2018,42.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.82771797, -73.89089195]"
46456,11/22/2018,75.0,BROOKLYN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.67564138, -73.89877282]"
46457,11/22/2018,79.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.69159547, -73.95878849]"
46459,11/22/2018,41.0,BRONX,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.81988562, -73.901227]"
46461,11/22/2018,67.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.63845474, -73.93189154]"
46465,11/22/2018,46.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.85131609, -73.90211652]"
46468,11/22/2018,73.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.66487274, -73.90416356]"
46469,11/22/2018,52.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.87792673, -73.88237318]"
46473,11/22/2018,7.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.71288965, -73.98078255]"
46474,11/22/2018,33.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.84810921, -73.94090104]"
46475,11/22/2018,33.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.84810921, -73.94090104]"
46498,11/22/2018,105.0,QUEENS,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.65877313, -73.73075829]"
46501,11/22/2018,104.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.7119364, -73.86030567]"
46504,11/22/2018,120.0,STATEN ISLAND,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.6344919, -74.11815179]"
46508,11/22/2018,113.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.66784984, -73.79911054]"
46512,11/22/2018,103.0,QUEENS,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.70561531, -73.78841808]"
46519,11/22/2018,33.0,MANHATTAN,106,FELONY,FELONY ASSAULT,STRANGULATION 1ST,"[40.83394653, -73.94655102]"
46520,11/22/2018,70.0,BROOKLYN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.6516865, -73.95904018]"
46521,11/22/2018,70.0,BROOKLYN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.6516865, -73.95904018]"
46531,11/22/2018,110.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.73791953, -73.85905317]"
46535,11/22/2018,76.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67710997, -74.0104818]"
46537,11/22/2018,76.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67710997, -74.0104818]"
46544,11/22/2018,114.0,QUEENS,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.76956124, -73.91536345]"
46549,11/22/2018,114.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.76126709, -73.92817063]"
46553,11/22/2018,34.0,MANHATTAN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.8492488, -73.93673607]"
46565,11/22/2018,68.0,BROOKLYN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.6352727, -74.02027527]"
46567,11/22/2018,52.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.88444439999999, -73.87878135]"
46569,11/22/2018,110.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.73504388, -73.86202532]"
46572,11/22/2018,48.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.84215256, -73.88537475]"
46579,11/22/2018,114.0,QUEENS,106,FELONY,FELONY ASSAULT,STRANGULATION 1ST,"[40.7532468, -73.93246717]"
46585,11/22/2018,62.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.60551357, -73.97920365]"
46600,11/22/2018,90.0,BROOKLYN,106,FELONY,FELONY ASSAULT,STRANGULATION 1ST,"[40.70534027, -73.96400256]"
46602,11/22/2018,70.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.6354532, -73.95043546]"
46609,11/22/2018,83.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.69833089, -73.91749507]"
46610,11/22/2018,10.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.7416892, -74.00298585]"
46613,11/22/2018,40.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.82252457, -73.91674855]"
46614,11/22/2018,17.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.74941734, -73.97017922]"
46616,11/22/2018,50.0,BRONX,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.88311992, -73.90332097]"
46624,11/22/2018,49.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.85324098, -73.85365415]"
46631,11/22/2018,7.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.71875075, -73.98857299]"
46635,11/22/2018,28.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.80264049, -73.94707461]"
46643,11/22/2018,67.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.64275661, -73.93813537]"
46646,11/22/2018,18.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.76631777, -73.99565135]"
46658,11/22/2018,47.0,BRONX,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.86968893, -73.86875309999999]"
46659,11/22/2018,47.0,BRONX,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.86968893, -73.86875309999999]"
46660,11/22/2018,47.0,BRONX,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.86968893, -73.86875309999999]"
46661,11/22/2018,47.0,BRONX,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.86968893, -73.86875309999999]"
46671,11/22/2018,5.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.71375020000001, -73.99399186]"
46687,11/22/2018,120.0,STATEN ISLAND,106,FELONY,FELONY ASSAULT,ASSAULT OTHER PUBLIC SERVICE EMPLOYEE,"[40.63522503, -74.10664164]"
46689,11/22/2018,84.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.69121477, -73.98438756]"
46694,11/22/2018,73.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.66932766, -73.90433739]"
46695,11/22/2018,112.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.72797536, -73.85470495]"
46696,11/22/2018,67.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.63400552, -73.947774]"
46702,11/22/2018,83.0,BROOKLYN,106,FELONY,FELONY ASSAULT,STRANGULATION 1ST,"[40.68768405, -73.90686396]"
46725,11/22/2018,13.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.74082451, -73.97426086]"
46752,11/22/2018,75.0,BROOKLYN,106,FELONY,FELONY ASSAULT,STRANGULATION 1ST,"[40.66713588, -73.86697804]"
46757,11/22/2018,48.0,BRONX,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.84538252, -73.88209821]"
46762,11/22/2018,45.0,BRONX,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.85193398, -73.82930843]"
46764,11/22/2018,79.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.69716921, -73.94374677]"
46769,11/22/2018,70.0,BROOKLYN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.6516865, -73.95904018]"
46783,11/22/2018,109.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.76222357, -73.79618711]"
46792,11/22/2018,17.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.748745, -73.97066675]"
46800,11/22/2018,75.0,BROOKLYN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.66441639, -73.89102209]"
46808,11/22/2018,43.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.82669672, -73.85139639]"
46809,11/22/2018,40.0,BRONX,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.80837359, -73.91410758]"
46813,11/22/2018,73.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.66513641, -73.90772449]"
46850,11/22/2018,14.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.75604354, -73.98694954]"
46860,11/21/2018,75.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67258587, -73.87326146]"
46861,11/21/2018,32.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.82305625, -73.94242274]"
46862,11/21/2018,13.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.74479336, -73.99329255]"
46863,11/21/2018,13.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.74479336, -73.99329255]"
46865,11/21/2018,104.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.70701151, -73.91232295]"
46867,11/21/2018,69.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.64929346, -73.89791187]"
46871,11/21/2018,42.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.8354773, -73.90321674]"
46881,11/21/2018,79.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.68000266, -73.94223618]"
46884,11/21/2018,106.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.6813778, -73.82178414]"
46888,11/21/2018,78.0,BROOKLYN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.66245193, -73.98197933]"
46893,11/21/2018,14.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.75002197, -73.99133946]"
46904,11/21/2018,73.0,BROOKLYN,106,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED","[40.66529570000001, -73.92275176]"
46906,11/21/2018,28.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.80830365, -73.94882208]"
46907,11/21/2018,41.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.82099409, -73.89161474]"
46909,11/21/2018,7.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.72024342, -73.98447817]"
46910,11/21/2018,101.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.5979994, -73.76001627]"
46912,11/21/2018,101.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.5979994, -73.76001627]"
46913,11/21/2018,9.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.73484620000001, -73.99075688]"
46924,11/21/2018,40.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.81500284, -73.90795384]"
