,RPT_DT,ADDR_PCT_CD,BORO_NM,KY_CD,LAW_CAT_CD,OFNS_DESC,PD_DESC,Lat_Lng
50811,11/18/2018,122.0,STATEN ISLAND,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.56528289, -74.13458922]"
50837,11/18/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.827819899999994, -73.92593076]"
50848,11/18/2018,43.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.83342266, -73.85905684]"
50849,11/18/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75791569, -73.98929902]"
50859,11/18/2018,109.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.76204389, -73.82732958]"
50880,11/18/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.86748378, -73.89740337]"
50884,11/18/2018,19.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.76690501, -73.96373102]"
50887,11/18/2018,26.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81489035, -73.96126269999999]"
50900,11/18/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.84990834, -73.90917787]"
50904,11/18/2018,100.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.59257232, -73.79983749]"
50971,11/18/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.84858284, -73.90267718]"
50972,11/18/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.84858284, -73.90267718]"
50985,11/18/2018,43.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.82145596, -73.86619987]"
50988,11/18/2018,42.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, SALE 5","[40.83172688, -73.90186348]"
50994,11/18/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81070267, -73.91621424]"
50996,11/18/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81070267, -73.91621424]"
51048,11/18/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.82816766, -73.91296187]"
51052,11/18/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.8043774, -73.93532665]"
51223,11/18/2018,28.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.79861899, -73.95227518]"
51243,11/18/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81656228, -73.91954507]"
51294,11/18/2018,90.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.70843429, -73.95790521]"
51308,11/18/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.83367629, -73.92896336]"
51323,11/18/2018,104.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.69963757, -73.91037075]"
51528,11/18/2018,13.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.7372031, -73.98327259999999]"
51928,11/17/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.7405471, -74.00854672]"
51932,11/17/2018,94.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.73691705, -73.95190079999999]"
51966,11/17/2018,33.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.84108492, -73.93976884]"
52089,11/17/2018,71.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.65945324, -73.93834696]"
52127,11/17/2018,28.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.79918423, -73.95184497]"
52145,11/17/2018,32.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.8209643, -73.94147794]"
52184,11/17/2018,61.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, INTENT T","[40.590354299999994, -73.95237721]"
52188,11/17/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80085514, -73.93894559999998]"
52211,11/17/2018,75.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.67968691, -73.87862716]"
52240,11/17/2018,114.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.76844741, -73.91995699]"
52326,11/17/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81113019, -73.93671451]"
52341,11/17/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81689214, -73.91637987]"
52348,11/17/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.86662251, -73.90120097]"
52378,11/17/2018,40.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, INTENT T","[40.81633659, -73.91866744]"
52379,11/17/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81461223, -73.91395502]"
52403,11/17/2018,34.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.86597378, -73.92985441]"
52504,11/17/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81101081, -73.91722896]"
52514,11/17/2018,42.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.83593961, -73.88646599]"
52556,11/17/2018,60.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.57185868, -73.99787771]"
52632,11/17/2018,43.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,SALE 1","[40.82924217, -73.87550695]"
52635,11/17/2018,101.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.610035499999995, -73.75358735]"
52746,11/17/2018,88.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.68339139, -73.95891254]"
52752,11/17/2018,24.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.79762144, -73.96406823]"
52753,11/17/2018,48.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.84268009, -73.88318364]"
52771,11/17/2018,41.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.82208253, -73.89033033]"
52796,11/17/2018,75.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, INTENT T","[40.67550351, -73.88915094]"
52858,11/17/2018,50.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,SALE 1","[40.87898831, -73.90902967]"
53093,11/17/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.84312081, -73.90591266]"
53138,11/16/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.73222258, -73.99861229]"
53144,11/16/2018,94.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.72269061, -73.94496267]"
53151,11/16/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.85870165, -73.90487117]"
53161,11/16/2018,47.0,BRONX,117,FELONY,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 1, 2 & 3","[40.88733282, -73.84725001]"
53166,11/16/2018,73.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.67119008, -73.90952938]"
53195,11/16/2018,7.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.7177427, -73.98279048]"
53198,11/16/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.84858284, -73.90267718]"
53221,11/16/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75885708, -73.98861665]"
53227,11/16/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.861357899999994, -73.89773096]"
53309,11/16/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80468577, -73.93222354]"
53317,11/16/2018,68.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.62361769, -74.02357146]"
53350,11/16/2018,62.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.5972783, -73.99867271]"
53365,11/16/2018,47.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.87857279, -73.86573417]"
53386,11/16/2018,68.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.62729264, -74.00017076]"
53422,11/16/2018,9.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.72500181, -73.97819587]"
53430,11/16/2018,33.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.84097499, -73.93950511]"
53497,11/16/2018,40.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.81415217, -73.91920117]"
53504,11/16/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.82153568, -73.92778763]"
53509,11/16/2018,62.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.614596899999995, -73.98428662]"
53525,11/16/2018,77.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.66838075, -73.92263283]"
53583,11/16/2018,14.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.75099905, -73.99062471]"
53671,11/16/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"DRUG PARAPHERNALIA,   POSSESSE","[40.861357899999994, -73.89773096]"
53714,11/16/2018,50.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.88311992, -73.90332097]"
53755,11/16/2018,113.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.69266145, -73.75460182]"
54224,11/15/2018,61.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.59070578, -73.96883508]"
54253,11/15/2018,1.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.72764155, -74.00284451]"
54259,11/15/2018,78.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.66708041, -73.98805556]"
54297,11/15/2018,76.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.683645299999995, -73.98977605]"
54372,11/15/2018,84.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.68609058, -73.98677574]"
54444,11/15/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81644015, -73.91762684]"
54565,11/15/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81463604, -73.92034941]"
54603,11/15/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.816043900000004, -73.91622558]"
54633,11/15/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.82153568, -73.92778763]"
54638,11/15/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75099905, -73.99062471]"
54697,11/15/2018,106.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.67868076, -73.8242718]"
54739,11/15/2018,115.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.74872616, -73.87370128]"
54751,11/15/2018,48.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.85239956, -73.88921761]"
54764,11/15/2018,81.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.67941985, -73.92205399]"
54803,11/15/2018,114.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.75930172, -73.93735573]"
54811,11/15/2018,103.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.70544227, -73.80710163]"
54818,11/15/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80114379, -73.93475911]"
54821,11/15/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75626621, -73.99050125]"
54932,11/15/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.7878746, -73.92818165]"
55203,11/14/2018,69.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.64879559, -73.89671981]"
55213,11/14/2018,7.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.71069168, -73.98470403]"
55219,11/14/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, SALE 4 & 5","[40.8258437, -73.92591850000001]"
55249,11/14/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75851417, -73.9907175]"
55292,11/14/2018,68.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.62949448, -74.02264045]"
55302,11/14/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81039849, -73.92489531]"
55315,11/14/2018,105.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, SALE 5","[40.69405179, -73.73664529999999]"
55324,11/14/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.86292437, -73.89385657]"
55325,11/14/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.73388303, -74.00542831]"
55339,11/14/2018,28.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.8002714, -73.95248349]"
55360,11/14/2018,79.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.68740162, -73.94036919]"
55362,11/14/2018,14.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.75099905, -73.99062471]"
55364,11/14/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.73138269, -74.00027927]"
55404,11/14/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81856834, -73.92731395]"
55405,11/14/2018,41.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.82182143, -73.89587319]"
55419,11/14/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81568016, -73.91803602]"
55430,11/14/2018,79.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.69615032, -73.94256479]"
55454,11/14/2018,68.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.62432835, -74.02475328]"
55459,11/14/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75822857, -73.98907156]"
55485,11/14/2018,34.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.84932946, -73.93373231]"
55506,11/14/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81633659, -73.91866744]"
55517,11/14/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.73105057, -73.99960455]"
55547,11/14/2018,28.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80747336, -73.94579563]"
55549,11/14/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81568016, -73.91803602]"
55553,11/14/2018,33.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, SALE 4 & 5","[40.83960187, -73.93806436]"
55597,11/14/2018,33.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.83990144, -73.93879412]"
55710,11/14/2018,43.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.82334872, -73.86525665]"
55753,11/14/2018,28.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80038048, -73.95078943]"
55808,11/14/2018,20.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.77449066, -73.98464605]"
55886,11/14/2018,42.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.83304682, -73.90482474]"
55889,11/14/2018,107.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.72560877, -73.81762507]"
55897,11/14/2018,44.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.83655923, -73.91427357]"
55912,11/14/2018,20.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.78862757, -73.9772325]"
55921,11/14/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.8043524, -73.92157177]"
55937,11/14/2018,60.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.58063711, -73.96621177]"
55964,11/14/2018,75.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.67255717, -73.86260521]"
56040,11/14/2018,73.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.6700364, -73.90842787]"
56515,11/13/2018,122.0,STATEN ISLAND,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.55654258, -74.12811912]"
56519,11/13/2018,70.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.64725143, -73.96047354]"
56553,11/13/2018,110.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.74662517, -73.88564016]"
56597,11/13/2018,120.0,STATEN ISLAND,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.62449259, -74.07997052]"
56613,11/13/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81568016, -73.91803602]"
56623,11/13/2018,122.0,STATEN ISLAND,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.56083604, -74.13481059]"
56624,11/13/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.82414426, -73.91717288]"
56625,11/13/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.82414426, -73.91717288]"
56627,11/13/2018,25.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 1, 2 & 3","[40.80114379, -73.93475911]"
56648,11/13/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81507939, -73.91850279]"
56681,11/13/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85379235, -73.91306209]"
56690,11/13/2018,32.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.81211099, -73.94975841]"
56708,11/13/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80404601, -73.93662009999998]"
56718,11/13/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81589091, -73.91720844]"
56739,11/13/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.72980444, -74.00214103]"
56741,11/13/2018,43.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.82572638, -73.88089007]"
56756,11/13/2018,120.0,STATEN ISLAND,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.61549122, -74.08165623]"
56765,11/13/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.757839000000004, -73.99121211]"
56794,11/13/2018,110.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.73791558, -73.8771679]"
56795,11/13/2018,28.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.8002714, -73.95248349]"
56796,11/13/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81608887, -73.91768869]"
56813,11/13/2018,47.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.87233571, -73.86712800000001]"
56894,11/13/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.8046946, -73.93815825]"
56897,11/13/2018,33.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.838085799999995, -73.93623351]"
56930,11/13/2018,106.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, SALE 5","[40.67411756, -73.84838725]"
56934,11/13/2018,120.0,STATEN ISLAND,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, SALE 5","[40.63780411, -74.07698509999999]"
56956,11/13/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.73388303, -74.00542831]"
56985,11/13/2018,62.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, INTENT T","[40.59483219, -73.98919912]"
57002,11/13/2018,25.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, SALE 5","[40.80404601, -73.93662009999998]"
57070,11/13/2018,88.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.69334924, -73.96688309]"
57180,11/13/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.7878746, -73.92818165]"
57194,11/13/2018,24.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.7930372, -73.97197627]"
57233,11/13/2018,114.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.76577885, -73.91898909999999]"
