,RPT_DT,ADDR_PCT_CD,BORO_NM,KY_CD,LAW_CAT_CD,OFNS_DESC,PD_DESC,Lat_Lng
45806,11/23/2018,90.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.70622201, -73.95097436]"
45933,11/23/2018,67.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.64865009, -73.95033556]"
45940,11/23/2018,69.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.64842112, -73.90489711]"
45954,11/23/2018,114.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.76930609, -73.91550818]"
46038,11/23/2018,46.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.85396027, -73.90012087]"
46077,11/23/2018,71.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.664527500000005, -73.94773929]"
46157,11/23/2018,73.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.67065507, -73.91339092]"
46174,11/23/2018,32.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL MISCONDUCT,INTERCOURSE","[40.81573205, -73.94542041]"
46178,11/23/2018,26.0,MANHATTAN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.81485029, -73.95668185]"
46180,11/23/2018,77.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.67458331, -73.93022154]"
46186,11/23/2018,101.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.60295159, -73.74997626]"
46190,11/23/2018,49.0,BRONX,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.85616296, -73.84439712]"
46191,11/23/2018,71.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.664527500000005, -73.94773929]"
46199,11/23/2018,40.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.81039602, -73.92531074]"
46201,11/23/2018,67.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.64865009, -73.95033556]"
46249,11/22/2018,70.0,BROOKLYN,104,FELONY,RAPE,"RAPE 1,ATTEMPT","[40.63036655, -73.97371261]"
46286,11/22/2018,46.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.85396027, -73.90012087]"
46295,11/22/2018,79.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.68887215, -73.94452903]"
46529,11/22/2018,75.0,BROOKLYN,104,FELONY,RAPE,"RAPE 1,ATTEMPT","[40.67110691, -73.88143296]"
46568,11/22/2018,40.0,BRONX,104,FELONY,RAPE,RAPE 1,"[40.81039602, -73.92531074]"
46664,11/22/2018,120.0,STATEN ISLAND,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.64472613, -74.07748316]"
46678,11/22/2018,106.0,QUEENS,104,FELONY,RAPE,RAPE 1,"[40.6821864, -73.83969048]"
46845,11/22/2018,43.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.8231013, -73.86969046]"
46846,11/22/2018,43.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.8231013, -73.86969046]"
46847,11/22/2018,43.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.8231013, -73.86969046]"
46894,11/21/2018,61.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.59414517, -73.96041495]"
47193,11/21/2018,49.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.85616296, -73.84439712]"
47275,11/21/2018,77.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.67458331, -73.93022154]"
47335,11/21/2018,25.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.80069433, -73.94110929]"
47443,11/21/2018,77.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL MISCONDUCT,INTERCOURSE","[40.67458331, -73.93022154]"
47501,11/21/2018,62.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.60260318, -74.00308766]"
47510,11/21/2018,110.0,STATEN ISLAND,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.74525274, -73.87006287]"
47520,11/21/2018,104.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.70426739, -73.89355376]"
47599,11/21/2018,33.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.8399082, -73.93608359]"
47886,11/21/2018,69.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.64842112, -73.90489711]"
47923,11/21/2018,49.0,BRONX,104,FELONY,RAPE,RAPE 1,"[40.85616296, -73.84439712]"
47925,11/21/2018,77.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.67458331, -73.93022154]"
47954,11/21/2018,94.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.72688262, -73.95287135]"
48016,11/21/2018,88.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.69008097, -73.96055993]"
48020,11/21/2018,122.0,STATEN ISLAND,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.57384965, -74.10549616]"
48037,11/21/2018,102.0,QUEENS,104,FELONY,RAPE,RAPE 3,"[40.69873677, -73.83156876]"
48075,11/21/2018,107.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.72993936, -73.81043314]"
48104,11/21/2018,25.0,MANHATTAN,104,FELONY,RAPE,RAPE 3,"[40.80069433, -73.94110929]"
48107,11/21/2018,9.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.72655402, -73.98782843]"
48112,11/21/2018,60.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.5761573, -73.9759838]"
48117,11/21/2018,20.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.78405987, -73.97502051]"
48122,11/21/2018,52.0,BRONX,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.86905853, -73.87963015]"
48123,11/21/2018,52.0,BRONX,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.86905853, -73.87963015]"
48124,11/21/2018,61.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.59414517, -73.96041495]"
48313,11/20/2018,17.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.75687491, -73.97054406]"
48341,11/20/2018,13.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.73669807, -73.98331603]"
48521,11/20/2018,123.0,STATEN ISLAND,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.51180434, -74.25003459]"
48575,11/20/2018,67.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.64865009, -73.95033556]"
48595,11/20/2018,47.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.88745131, -73.84760779]"
48614,11/20/2018,122.0,STATEN ISLAND,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.57384965, -74.10549616]"
48832,11/20/2018,121.0,STATEN ISLAND,104,FELONY,RAPE,RAPE 1,"[40.62368882, -74.15065813]"
48922,11/20/2018,24.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.79657114, -73.96718569]"
49024,11/20/2018,14.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.75393894, -73.99484365]"
49049,11/20/2018,75.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.67110691, -73.88143296]"
49123,11/20/2018,32.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.81573205, -73.94542041]"
49136,11/20/2018,30.0,MANHATTAN,104,FELONY,RAPE,"RAPE 1,ATTEMPT","[40.82885105, -73.94383419]"
49181,11/20/2018,78.0,BROOKLYN,104,FELONY,RAPE,RAPE 3,"[40.68057972, -73.97431656]"
49202,11/20/2018,48.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.84390126, -73.90050463]"
49257,11/20/2018,62.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.60260318, -74.00308766]"
49258,11/20/2018,60.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.5761573, -73.9759838]"
49278,11/20/2018,63.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.62797776, -73.94164716]"
49283,11/20/2018,75.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.67110691, -73.88143296]"
49340,11/20/2018,60.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.5761573, -73.9759838]"
49414,11/20/2018,121.0,STATEN ISLAND,104,FELONY,RAPE,RAPE 1,"[40.62368882, -74.15065813]"
49420,11/20/2018,73.0,BROOKLYN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.67065507, -73.91339092]"
49431,11/20/2018,71.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.664527500000005, -73.94773929]"
49445,11/20/2018,108.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.74308017, -73.95473646]"
49447,11/20/2018,41.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.81639185, -73.89529641]"
49450,11/20/2018,109.0,QUEENS,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.76233422, -73.82691731]"
49451,11/20/2018,73.0,BROOKLYN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.67065507, -73.91339092]"
49504,11/19/2018,30.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.82885105, -73.94383419]"
49720,11/19/2018,1.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.72025522, -74.00709028]"
49779,11/19/2018,17.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.75687491, -73.97054406]"
49905,11/19/2018,61.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.59414517, -73.96041495]"
49960,11/19/2018,10.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.7426993, -73.99865538]"
49961,11/19/2018,47.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.88745131, -73.84760779]"
50136,11/19/2018,42.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.82256992, -73.91130717]"
50168,11/19/2018,115.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.75686098, -73.87565666]"
50169,11/19/2018,115.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.75686098, -73.87565666]"
50170,11/19/2018,115.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.75686098, -73.87565666]"
50326,11/19/2018,44.0,BRONX,104,FELONY,RAPE,RAPE 3,"[40.83732351, -73.91983076]"
50487,11/19/2018,48.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.84390126, -73.90050463]"
50491,11/19/2018,100.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.58646553, -73.81652172]"
50585,11/19/2018,73.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.67065507, -73.91339092]"
50592,11/19/2018,77.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.67458331, -73.93022154]"
50605,11/19/2018,108.0,QUEENS,104,FELONY,RAPE,RAPE 1,"[40.74308017, -73.95473646]"
50627,11/19/2018,73.0,BROOKLYN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.67065507, -73.91339092]"
50670,11/19/2018,63.0,BROOKLYN,116,FELONY,SEX CRIMES,OBSCENE MATERIAL - UNDER 17 YE,"[40.62797776, -73.94164716]"
50686,11/19/2018,67.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.64865009, -73.95033556]"
50710,11/19/2018,30.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.82885105, -73.94383419]"
50750,11/19/2018,114.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.76930609, -73.91550818]"
50763,11/19/2018,67.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.64865009, -73.95033556]"
50767,11/19/2018,18.0,MANHATTAN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.76481827, -73.98518977]"
50771,11/19/2018,62.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.60260318, -74.00308766]"
50785,11/19/2018,50.0,BRONX,104,FELONY,RAPE,RAPE 1,"[40.88338258, -73.90233331]"
50789,11/19/2018,66.0,BROOKLYN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.62576896, -73.99141682]"
50790,11/19/2018,101.0,QUEENS,116,FELONY,SEX CRIMES,SODOMY 1,"[40.60295159, -73.74997626]"
51015,11/18/2018,94.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.72688262, -73.95287135]"
51016,11/18/2018,25.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.80069433, -73.94110929]"
51366,11/18/2018,40.0,BRONX,104,FELONY,RAPE,RAPE 1,"[40.81039602, -73.92531074]"
51369,11/18/2018,1.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.72025522, -74.00709028]"
51387,11/18/2018,48.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.84390126, -73.90050463]"
51389,11/18/2018,25.0,MANHATTAN,104,FELONY,RAPE,RAPE 3,"[40.80069433, -73.94110929]"
51467,11/18/2018,70.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.63036655, -73.97371261]"
51486,11/18/2018,70.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.63036655, -73.97371261]"
51503,11/18/2018,32.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.81573205, -73.94542041]"
51552,11/18/2018,40.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.81039602, -73.92531074]"
51556,11/18/2018,104.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.70426739, -73.89355376]"
51637,11/18/2018,78.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.68057972, -73.97431656]"
51675,11/18/2018,70.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.63036655, -73.97371261]"
51785,11/18/2018,47.0,BRONX,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.88745131, -73.84760779]"
51860,11/18/2018,26.0,MANHATTAN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.81485029, -73.95668185]"
51863,11/18/2018,44.0,BRONX,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.83732351, -73.91983076]"
51912,11/18/2018,75.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL MISCONDUCT,INTERCOURSE","[40.67110691, -73.88143296]"
51923,11/18/2018,110.0,QUEENS,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.74525274, -73.87006287]"
52487,11/17/2018,70.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.63036655, -73.97371261]"
52609,11/17/2018,46.0,BRONX,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.85396027, -73.90012087]"
52669,11/17/2018,114.0,QUEENS,104,FELONY,RAPE,RAPE 1,"[40.76930609, -73.91550818]"
52673,11/17/2018,6.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.73422613, -74.00540669]"
52698,11/17/2018,18.0,MANHATTAN,104,FELONY,RAPE,RAPE 1,"[40.76481827, -73.98518977]"
52907,11/17/2018,25.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.80069433, -73.94110929]"
52946,11/17/2018,120.0,STATEN ISLAND,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.64472613, -74.07748316]"
52981,11/17/2018,41.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.81639185, -73.89529641]"
53044,11/17/2018,103.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL MISCONDUCT,INTERCOURSE","[40.70704748, -73.79261190000001]"
53066,11/17/2018,102.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.69873677, -73.83156876]"
53074,11/17/2018,83.0,BROOKLYN,104,FELONY,RAPE,RAPE 3,"[40.69796352, -73.91808336]"
53087,11/17/2018,67.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL MISCONDUCT,INTERCOURSE","[40.64865009, -73.95033556]"
53099,11/17/2018,115.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.75686098, -73.87565666]"
53101,11/17/2018,115.0,QUEENS,116,FELONY,SEX CRIMES,OBSCENE MATERIAL - UNDER 17 YE,"[40.75686098, -73.87565666]"
53660,11/16/2018,19.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.76717676, -73.96380668]"
53810,11/16/2018,103.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.70704748, -73.79261190000001]"
53879,11/16/2018,101.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.60295159, -73.74997626]"
53964,11/16/2018,83.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.69796352, -73.91808336]"
53976,11/16/2018,75.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.67110691, -73.88143296]"
53982,11/16/2018,10.0,MANHATTAN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.7426993, -73.99865538]"
54012,11/16/2018,34.0,MANHATTAN,104,FELONY,RAPE,RAPE 1,"[40.85148777, -73.93545797]"
54114,11/16/2018,34.0,MANHATTAN,104,FELONY,RAPE,RAPE 1,"[40.85148777, -73.93545797]"
54127,11/16/2018,101.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.60295159, -73.74997626]"
54130,11/16/2018,68.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.63902167, -74.02246352]"
54190,11/16/2018,114.0,QUEENS,104,FELONY,RAPE,RAPE 1,"[40.76930609, -73.91550818]"
54194,11/16/2018,68.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.63902167, -74.02246352]"
54197,11/16/2018,68.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.63902167, -74.02246352]"
54198,11/16/2018,40.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL MISCONDUCT,INTERCOURSE","[40.81039602, -73.92531074]"
54205,11/16/2018,110.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.74525274, -73.87006287]"
54211,11/16/2018,115.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.75686098, -73.87565666]"
54212,11/16/2018,44.0,BRONX,116,FELONY,SEX CRIMES,SODOMY 1,"[40.83732351, -73.91983076]"
54213,11/16/2018,112.0,QUEENS,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.72236369, -73.85147389]"
54294,11/15/2018,14.0,MANHATTAN,104,FELONY,RAPE,RAPE 1,"[40.75393894, -73.99484365]"
54349,11/15/2018,41.0,BRONX,104,FELONY,RAPE,RAPE 3,"[40.81639185, -73.89529641]"
54366,11/15/2018,25.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.80069433, -73.94110929]"
54437,11/15/2018,13.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.73669807, -73.98331603]"
54464,11/15/2018,78.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.68057972, -73.97431656]"
54580,11/15/2018,43.0,BRONX,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.8231013, -73.86969046]"
54596,11/15/2018,77.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.67458331, -73.93022154]"
54632,11/15/2018,14.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.75393894, -73.99484365]"
54674,11/15/2018,47.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.88745131, -73.84760779]"
54685,11/15/2018,75.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.67110691, -73.88143296]"
54704,11/15/2018,114.0,QUEENS,104,FELONY,RAPE,RAPE 1,"[40.76930609, -73.91550818]"
54733,11/15/2018,83.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.69796352, -73.91808336]"
54736,11/15/2018,75.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.67110691, -73.88143296]"
55014,11/15/2018,40.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.81039602, -73.92531074]"
55022,11/15/2018,1.0,MANHATTAN,104,FELONY,RAPE,RAPE 1,"[40.72025522, -74.00709028]"
55032,11/15/2018,13.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.73669807, -73.98331603]"
55048,11/15/2018,60.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.5761573, -73.9759838]"
55074,11/15/2018,66.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.62576896, -73.99141682]"
55080,11/15/2018,73.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.67065507, -73.91339092]"
55093,11/15/2018,68.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.63902167, -74.02246352]"
55114,11/15/2018,84.0,BROOKLYN,116,FELONY,SEX CRIMES,OBSCENE MATERIAL - UNDER 17 YE,"[40.69546894, -73.98282508]"
55120,11/15/2018,67.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.64865009, -73.95033556]"
55121,11/15/2018,43.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.8231013, -73.86969046]"
55123,11/15/2018,68.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.63902167, -74.02246352]"
55156,11/15/2018,71.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.664527500000005, -73.94773929]"
55157,11/15/2018,72.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.65819343, -74.00103224]"
55163,11/15/2018,73.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.67065507, -73.91339092]"
55165,11/15/2018,104.0,QUEENS,104,FELONY,RAPE,RAPE 3,"[40.70426739, -73.89355376]"
55173,11/15/2018,73.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.67065507, -73.91339092]"
55174,11/15/2018,71.0,BROOKLYN,104,FELONY,RAPE,RAPE 2,"[40.664527500000005, -73.94773929]"
55183,11/15/2018,70.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.63036655, -73.97371261]"
55184,11/15/2018,32.0,MANHATTAN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.81573205, -73.94542041]"
55220,11/14/2018,33.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.8399082, -73.93608359]"
55252,11/14/2018,75.0,BROOKLYN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.67110691, -73.88143296]"
55301,11/14/2018,60.0,BROOKLYN,104,FELONY,RAPE,RAPE 3,"[40.5761573, -73.9759838]"
55338,11/14/2018,62.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.60260318, -74.00308766]"
55468,11/14/2018,20.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.78405987, -73.97502051]"
55617,11/14/2018,67.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.64865009, -73.95033556]"
55769,11/14/2018,69.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.64842112, -73.90489711]"
55816,11/14/2018,43.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.8231013, -73.86969046]"
55963,11/14/2018,73.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.67065507, -73.91339092]"
55990,11/14/2018,78.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.68057972, -73.97431656]"
56055,11/14/2018,114.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.76930609, -73.91550818]"
